target,location,truth_date,year_week,value
ARI incidence,CZ,2023-07-30,2023-W30,360.5
ARI incidence,CZ,2023-07-23,2023-W29,373.9
ARI incidence,CZ,2023-07-16,2023-W28,402.5
ARI incidence,CZ,2023-07-09,2023-W27,320.6
ARI incidence,CZ,2023-07-02,2023-W26,565.6
ARI incidence,CZ,2023-06-25,2023-W25,605.4
ARI incidence,CZ,2023-06-18,2023-W24,662.2
ARI incidence,CZ,2023-06-11,2023-W23,679.3
ARI incidence,CZ,2023-06-04,2023-W22,690.7
ARI incidence,CZ,2023-05-28,2023-W21,701.7
ARI incidence,CZ,2023-05-21,2023-W20,751.5
ARI incidence,CZ,2023-05-14,2023-W19,737.8
ARI incidence,CZ,2023-05-07,2023-W18,788.8
ARI incidence,CZ,2023-04-30,2023-W17,872.1
ARI incidence,CZ,2023-04-23,2023-W16,920.4
ARI incidence,CZ,2023-04-16,2023-W15,901.7
ARI incidence,CZ,2023-04-09,2023-W14,899.3
ARI incidence,CZ,2023-04-02,2023-W13,1064.3
ARI incidence,CZ,2023-03-26,2023-W12,1118.2
ARI incidence,CZ,2023-03-19,2023-W11,1164.0
ARI incidence,CZ,2023-03-12,2023-W10,1220.0
ARI incidence,CZ,2023-03-05,2023-W09,1195.1
ARI incidence,CZ,2023-02-26,2023-W08,1195.0
ARI incidence,CZ,2023-02-19,2023-W07,1101.2
ARI incidence,CZ,2023-02-12,2023-W06,1121.3
ARI incidence,CZ,2023-02-05,2023-W05,1145.2
ARI incidence,CZ,2023-01-29,2023-W04,1169.5
ARI incidence,CZ,2023-01-22,2023-W03,1212.4
ARI incidence,CZ,2023-01-15,2023-W02,1406.8
ARI incidence,CZ,2023-01-08,2023-W01,1682.6
ARI incidence,CZ,2023-01-01,2022-W52,1391.8
ARI incidence,CZ,2022-12-25,2022-W51,1855.9
ARI incidence,CZ,2022-12-18,2022-W50,1883.8
ARI incidence,CZ,2022-12-11,2022-W49,1403.5
ARI incidence,CZ,2022-12-04,2022-W48,1190.1
ARI incidence,CZ,2022-11-27,2022-W47,1068.9
ARI incidence,CZ,2022-11-20,2022-W46,854.7
ARI incidence,CZ,2022-11-13,2022-W45,936.2
ARI incidence,CZ,2022-11-06,2022-W44,911.8
ARI incidence,CZ,2022-10-30,2022-W43,810.9
ARI incidence,CZ,2022-10-23,2022-W42,959.5
ARI incidence,CZ,2022-10-16,2022-W41,948.0
ARI incidence,CZ,2022-10-09,2022-W40,922.3
ARI incidence,CZ,2022-10-02,2022-W39,798.6
ARI incidence,CZ,2022-09-25,2022-W38,868.4
ARI incidence,CZ,2022-09-18,2022-W37,697.8
ARI incidence,CZ,2022-09-11,2022-W36,503.3
ARI incidence,CZ,2022-09-04,2022-W35,424.1
ARI incidence,CZ,2022-08-28,2022-W34,350.4
ARI incidence,CZ,2022-08-21,2022-W33,389.4
ARI incidence,CZ,2022-08-14,2022-W32,407.5
ARI incidence,CZ,2022-08-07,2022-W31,428.1
ARI incidence,CZ,2022-07-31,2022-W30,447.9
ARI incidence,CZ,2022-07-24,2022-W29,460.2
ARI incidence,CZ,2022-07-17,2022-W28,484.2
ARI incidence,CZ,2022-07-10,2022-W27,383.4
ARI incidence,CZ,2022-07-03,2022-W26,539.0
ARI incidence,CZ,2022-06-26,2022-W25,567.6
ARI incidence,CZ,2022-06-19,2022-W24,585.1
ARI incidence,CZ,2022-06-12,2022-W23,595.3
ARI incidence,CZ,2022-06-05,2022-W22,590.3
ARI incidence,CZ,2022-05-29,2022-W21,633.2
ARI incidence,CZ,2022-05-22,2022-W20,660.5
ARI incidence,CZ,2022-05-15,2022-W19,728.2
ARI incidence,CZ,2022-05-08,2022-W18,788.9
ARI incidence,CZ,2022-05-01,2022-W17,838.5
ARI incidence,CZ,2022-04-24,2022-W16,853.4
ARI incidence,CZ,2022-04-17,2022-W15,825.3
ARI incidence,CZ,2022-04-10,2022-W14,964.2
ARI incidence,CZ,2022-04-03,2022-W13,939.9
ARI incidence,CZ,2022-03-27,2022-W12,877.9
ARI incidence,CZ,2022-03-20,2022-W11,816.7
ARI incidence,CZ,2022-03-13,2022-W10,749.3
ARI incidence,CZ,2022-03-06,2022-W09,748.7
ARI incidence,CZ,2022-02-27,2022-W08,734.2
ARI incidence,CZ,2022-02-20,2022-W07,820.8
ARI incidence,CZ,2022-02-13,2022-W06,843.2
ARI incidence,CZ,2022-02-06,2022-W05,937.6
ARI incidence,CZ,2022-01-30,2022-W04,938.2
ARI incidence,CZ,2022-01-23,2022-W03,824.4
ARI incidence,CZ,2022-01-16,2022-W02,739.3
ARI incidence,CZ,2022-01-09,2022-W01,683.1
ARI incidence,CZ,2022-01-02,2021-W52,534.0
ARI incidence,CZ,2021-12-26,2021-W51,723.4
ARI incidence,CZ,2021-12-19,2021-W50,911.3
ARI incidence,CZ,2021-12-12,2021-W49,993.6
ARI incidence,CZ,2021-12-05,2021-W48,1024.4
ARI incidence,CZ,2021-11-28,2021-W47,1093.8
ARI incidence,CZ,2021-11-21,2021-W46,1033.6
ARI incidence,CZ,2021-11-14,2021-W45,1104.7
ARI incidence,CZ,2021-11-07,2021-W44,1194.9
ARI incidence,CZ,2021-10-31,2021-W43,1030.1
ARI incidence,CZ,2021-10-24,2021-W42,1207.7
ARI incidence,CZ,2021-10-17,2021-W41,1125.2
ARI incidence,CZ,2021-10-10,2021-W40,996.3
ARI incidence,CZ,2021-10-03,2021-W39,858.2
ARI incidence,CZ,2021-09-26,2021-W38,851.2
ARI incidence,CZ,2021-09-19,2021-W37,681.7
ARI incidence,CZ,2021-09-12,2021-W36,477.9
ARI incidence,CZ,2021-09-05,2021-W35,331.9
ARI incidence,CZ,2021-08-29,2021-W34,274.0
ARI incidence,CZ,2021-08-22,2021-W33,245.6
ARI incidence,CZ,2021-08-15,2021-W32,230.0
ARI incidence,CZ,2021-08-08,2021-W31,236.0
ARI incidence,CZ,2021-08-01,2021-W30,237.9
ARI incidence,CZ,2021-07-25,2021-W29,235.9
ARI incidence,CZ,2021-07-18,2021-W28,247.4
ARI incidence,CZ,2021-07-11,2021-W27,216.4
ARI incidence,CZ,2021-07-04,2021-W26,290.7
ARI incidence,CZ,2021-06-27,2021-W25,320.6
ARI incidence,CZ,2021-06-20,2021-W24,340.0
ARI incidence,CZ,2021-06-13,2021-W23,359.1
ARI incidence,CZ,2021-06-06,2021-W22,342.3
ARI incidence,CZ,2021-05-30,2021-W21,325.8
ARI incidence,CZ,2021-05-23,2021-W20,277.3
ARI incidence,CZ,2021-05-16,2021-W19,262.6
ARI incidence,CZ,2021-05-09,2021-W18,264.0
ARI incidence,CZ,2021-05-02,2021-W17,271.2
ARI incidence,CZ,2021-04-25,2021-W16,280.3
ARI incidence,CZ,2021-04-18,2021-W15,307.3
ARI incidence,CZ,2021-04-11,2021-W14,300.4
ARI incidence,CZ,2021-04-04,2021-W13,295.8
ARI incidence,CZ,2021-03-28,2021-W12,360.7
ARI incidence,CZ,2021-03-21,2021-W11,385.9
ARI incidence,CZ,2021-03-14,2021-W10,408.8
ARI incidence,CZ,2021-03-07,2021-W09,433.9
ARI incidence,CZ,2021-02-28,2021-W08,435.1
ARI incidence,CZ,2021-02-21,2021-W07,431.1
ARI incidence,CZ,2021-02-14,2021-W06,416.4
ARI incidence,CZ,2021-02-07,2021-W05,408.1
ARI incidence,CZ,2021-01-31,2021-W04,411.0
ARI incidence,CZ,2021-01-24,2021-W03,394.6
ARI incidence,CZ,2021-01-17,2021-W02,405.6
ARI incidence,CZ,2021-01-10,2021-W01,428.8
ARI incidence,CZ,2021-01-03,2020-W53,271.2
ARI incidence,CZ,2020-12-27,2020-W52,294.0
ARI incidence,CZ,2020-12-20,2020-W51,452.4
ARI incidence,CZ,2020-12-13,2020-W50,455.7
ARI incidence,CZ,2020-12-06,2020-W49,402.8
ARI incidence,CZ,2020-11-29,2020-W48,420.0
ARI incidence,CZ,2020-11-22,2020-W47,412.9
ARI incidence,CZ,2020-11-15,2020-W46,460.2
ARI incidence,CZ,2020-11-08,2020-W45,476.6
ARI incidence,CZ,2020-11-01,2020-W44,470.9
ARI incidence,CZ,2020-10-25,2020-W43,531.7
ARI incidence,CZ,2020-10-18,2020-W42,504.0
ARI incidence,CZ,2020-10-11,2020-W41,476.1
ARI incidence,CZ,2020-10-04,2020-W40,451.4
ARI incidence,CZ,2020-09-27,2020-W39,499.5
ARI incidence,CZ,2020-09-20,2020-W38,504.2
ARI incidence,CZ,2020-09-13,2020-W37,402.2
ARI incidence,CZ,2020-09-06,2020-W36,263.9
ARI incidence,CZ,2020-08-30,2020-W35,223.1
ARI incidence,CZ,2020-08-23,2020-W34,213.2
ARI incidence,CZ,2020-08-16,2020-W33,205.3
ARI incidence,CZ,2020-08-09,2020-W32,205.2
ARI incidence,CZ,2020-08-02,2020-W31,208.6
ARI incidence,CZ,2020-07-26,2020-W30,216.8
ARI incidence,CZ,2020-07-19,2020-W29,209.8
ARI incidence,CZ,2020-07-12,2020-W28,191.9
ARI incidence,CZ,2020-07-05,2020-W27,206.2
ARI incidence,CZ,2020-06-28,2020-W26,214.2
ARI incidence,CZ,2020-06-21,2020-W25,214.4
ARI incidence,EE,2024-10-20,2024-W42,239.0
ARI incidence,EE,2024-10-13,2024-W41,273.5
ARI incidence,EE,2024-10-06,2024-W40,251.7
ARI incidence,EE,2024-09-29,2024-W39,293.1
ARI incidence,EE,2024-09-22,2024-W38,214.9
ARI incidence,EE,2024-09-15,2024-W37,213.9
ARI incidence,EE,2024-09-08,2024-W36,153.3
ARI incidence,EE,2024-09-01,2024-W35,165.2
ARI incidence,EE,2024-08-11,2024-W32,113.1
ARI incidence,EE,2024-08-04,2024-W31,101.4
ARI incidence,EE,2024-07-28,2024-W30,83.0
ARI incidence,EE,2024-07-21,2024-W29,89.8
ARI incidence,EE,2024-07-14,2024-W28,95.0
ARI incidence,EE,2024-06-16,2024-W24,110.7
ARI incidence,EE,2024-06-09,2024-W23,101.1
ARI incidence,EE,2024-06-02,2024-W22,132.2
ARI incidence,EE,2024-05-19,2024-W20,177.2
ARI incidence,EE,2024-05-12,2024-W19,140.6
ARI incidence,EE,2024-05-05,2024-W18,133.3
ARI incidence,EE,2024-04-28,2024-W17,161.8
ARI incidence,EE,2024-04-21,2024-W16,182.9
ARI incidence,EE,2024-04-14,2024-W15,207.1
ARI incidence,EE,2024-04-07,2024-W14,208.0
ARI incidence,EE,2024-03-31,2024-W13,180.5
ARI incidence,EE,2024-03-24,2024-W12,197.8
ARI incidence,EE,2024-03-17,2024-W11,192.7
ARI incidence,EE,2024-03-10,2024-W10,192.1
ARI incidence,EE,2024-03-03,2024-W09,217.4
ARI incidence,EE,2024-02-25,2024-W08,234.3
ARI incidence,EE,2024-02-18,2024-W07,222.3
ARI incidence,EE,2024-02-11,2024-W06,213.8
ARI incidence,EE,2024-02-04,2024-W05,208.8
ARI incidence,EE,2024-01-28,2024-W04,215.7
ARI incidence,EE,2024-01-21,2024-W03,216.0
ARI incidence,EE,2024-01-14,2024-W02,261.4
ARI incidence,EE,2024-01-07,2024-W01,238.2
ARI incidence,EE,2023-12-31,2023-W52,266.2
ARI incidence,EE,2023-12-24,2023-W51,382.8
ARI incidence,EE,2023-12-17,2023-W50,516.4
ARI incidence,EE,2023-12-10,2023-W49,463.7
ARI incidence,EE,2023-12-03,2023-W48,501.2
ARI incidence,EE,2023-11-26,2023-W47,401.5
ARI incidence,EE,2023-11-19,2023-W46,324.3
ARI incidence,EE,2023-11-12,2023-W45,417.2
ARI incidence,EE,2023-11-05,2023-W44,245.5
ARI incidence,EE,2023-10-29,2023-W43,186.4
ARI incidence,EE,2023-10-22,2023-W42,148.1
ARI incidence,EE,2023-10-15,2023-W41,165.5
ARI incidence,EE,2023-10-08,2023-W40,132.9
ARI incidence,EE,2023-10-01,2023-W39,173.0
ARI incidence,EE,2023-09-24,2023-W38,154.2
ARI incidence,EE,2023-09-17,2023-W37,117.7
ARI incidence,EE,2023-09-10,2023-W36,74.7
ARI incidence,EE,2023-09-03,2023-W35,84.7
ARI incidence,EE,2023-08-27,2023-W34,56.0
ARI incidence,EE,2023-08-20,2023-W33,50.9
ARI incidence,EE,2023-08-13,2023-W32,50.3
ARI incidence,EE,2023-08-06,2023-W31,50.3
ARI incidence,EE,2023-07-23,2023-W29,49.5
ARI incidence,EE,2023-07-16,2023-W28,61.2
ARI incidence,EE,2023-07-09,2023-W27,70.3
ARI incidence,EE,2023-07-02,2023-W26,86.7
ARI incidence,EE,2023-06-25,2023-W25,63.4
ARI incidence,EE,2023-06-18,2023-W24,113.4
ARI incidence,EE,2023-06-11,2023-W23,120.3
ARI incidence,EE,2023-06-04,2023-W22,143.7
ARI incidence,EE,2023-05-28,2023-W21,132.1
ARI incidence,EE,2023-05-21,2023-W20,142.8
ARI incidence,EE,2023-05-14,2023-W19,133.2
ARI incidence,EE,2023-05-07,2023-W18,152.1
ARI incidence,EE,2023-04-30,2023-W17,174.8
ARI incidence,EE,2023-04-23,2023-W16,209.3
ARI incidence,EE,2023-04-16,2023-W15,239.2
ARI incidence,EE,2023-04-09,2023-W14,172.6
ARI incidence,EE,2023-04-02,2023-W13,271.5
ARI incidence,EE,2023-03-26,2023-W12,232.5
ARI incidence,EE,2023-03-19,2023-W11,230.1
ARI incidence,EE,2023-03-12,2023-W10,233.4
ARI incidence,EE,2023-03-05,2023-W09,250.7
ARI incidence,EE,2023-02-26,2023-W08,25.2
ARI incidence,EE,2023-02-19,2023-W07,237.7
ARI incidence,EE,2023-02-12,2023-W06,273.6
ARI incidence,EE,2023-02-05,2023-W05,277.2
ARI incidence,EE,2023-01-29,2023-W04,277.9
ARI incidence,EE,2023-01-22,2023-W03,288.8
ARI incidence,EE,2023-01-15,2023-W02,345.0
ARI incidence,EE,2023-01-08,2023-W01,395.6
ARI incidence,EE,2023-01-01,2022-W52,518.0
ARI incidence,EE,2022-12-25,2022-W51,390.2
ARI incidence,EE,2022-12-18,2022-W50,528.8
ARI incidence,EE,2022-12-11,2022-W49,401.1
ARI incidence,EE,2022-12-04,2022-W48,388.1
ARI incidence,EE,2022-11-20,2022-W46,284.4
ARI incidence,EE,2022-11-13,2022-W45,248.3
ARI incidence,EE,2022-11-06,2022-W44,248.5
ARI incidence,EE,2022-10-30,2022-W43,297.5
ARI incidence,EE,2022-10-23,2022-W42,286.1
ARI incidence,EE,2022-10-16,2022-W41,290.8
ARI incidence,EE,2022-10-09,2022-W40,293.5
ARI incidence,EE,2022-10-02,2022-W39,346.9
ARI incidence,EE,2022-09-25,2022-W38,291.6
ARI incidence,EE,2022-09-18,2022-W37,253.9
ARI incidence,EE,2022-09-11,2022-W36,196.0
ARI incidence,EE,2022-09-04,2022-W35,169.7
ARI incidence,EE,2022-08-28,2022-W34,168.4
ARI incidence,EE,2022-08-21,2022-W33,185.8
ARI incidence,EE,2022-08-14,2022-W32,173.0
ARI incidence,EE,2022-08-07,2022-W31,214.9
ARI incidence,EE,2022-07-31,2022-W30,214.9
ARI incidence,EE,2022-07-24,2022-W29,157.4
ARI incidence,EE,2022-07-10,2022-W27,138.6
ARI incidence,EE,2022-07-03,2022-W26,175.2
ARI incidence,EE,2022-06-26,2022-W25,88.9
ARI incidence,EE,2022-06-19,2022-W24,184.8
ARI incidence,EE,2022-06-12,2022-W23,169.4
ARI incidence,EE,2022-06-05,2022-W22,193.7
ARI incidence,EE,2022-05-29,2022-W21,191.0
ARI incidence,EE,2022-05-22,2022-W20,200.0
ARI incidence,EE,2022-05-15,2022-W19,202.2
ARI incidence,EE,2022-05-08,2022-W18,207.7
ARI incidence,EE,2022-05-01,2022-W17,280.9
ARI incidence,EE,2022-04-24,2022-W16,330.1
ARI incidence,EE,2022-04-17,2022-W15,254.2
ARI incidence,EE,2022-04-10,2022-W14,337.7
ARI incidence,EE,2022-04-03,2022-W13,434.5
ARI incidence,EE,2022-03-27,2022-W12,475.6
ARI incidence,EE,2022-03-20,2022-W11,522.2
ARI incidence,EE,2022-03-13,2022-W10,560.6
ARI incidence,EE,2022-03-06,2022-W09,830.2
ARI incidence,EE,2022-02-27,2022-W08,881.3
ARI incidence,EE,2022-02-20,2022-W07,889.7
ARI incidence,EE,2022-02-13,2022-W06,899.4
ARI incidence,EE,2022-02-06,2022-W05,817.3
ARI incidence,EE,2022-01-30,2022-W04,627.8
ARI incidence,EE,2022-01-23,2022-W03,479.9
ARI incidence,EE,2022-01-16,2022-W02,328.7
ARI incidence,EE,2022-01-09,2022-W01,333.4
ARI incidence,EE,2022-01-02,2021-W52,343.9
ARI incidence,EE,2021-12-26,2021-W51,219.3
ARI incidence,EE,2021-12-19,2021-W50,329.7
ARI incidence,EE,2021-12-12,2021-W49,343.1
ARI incidence,EE,2021-12-05,2021-W48,371.7
ARI incidence,EE,2021-11-28,2021-W47,396.7
ARI incidence,EE,2021-11-21,2021-W46,376.8
ARI incidence,EE,2021-11-14,2021-W45,394.8
ARI incidence,EE,2021-11-07,2021-W44,464.3
ARI incidence,EE,2021-10-31,2021-W43,486.6
ARI incidence,EE,2021-10-24,2021-W42,426.8
ARI incidence,EE,2021-10-17,2021-W41,416.7
ARI incidence,EE,2021-10-10,2021-W40,385.5
ARI incidence,EE,2021-10-03,2021-W39,443.4
ARI incidence,EE,2021-09-26,2021-W38,403.3
ARI incidence,EE,2021-09-19,2021-W37,365.1
ARI incidence,EE,2021-09-12,2021-W36,252.6
ARI incidence,EE,2021-09-05,2021-W35,239.1
ARI incidence,EE,2021-08-29,2021-W34,176.4
ARI incidence,EE,2021-08-22,2021-W33,97.3
ARI incidence,EE,2021-08-15,2021-W32,125.4
ARI incidence,EE,2021-08-08,2021-W31,108.7
ARI incidence,EE,2021-08-01,2021-W30,90.8
ARI incidence,EE,2021-07-25,2021-W29,70.4
ARI incidence,EE,2021-07-18,2021-W28,74.7
ARI incidence,EE,2021-07-11,2021-W27,81.8
ARI incidence,EE,2021-07-04,2021-W26,98.9
ARI incidence,EE,2021-06-27,2021-W25,77.7
ARI incidence,EE,2021-06-13,2021-W23,147.9
ARI incidence,EE,2021-06-06,2021-W22,168.5
ARI incidence,EE,2021-05-30,2021-W21,168.4
ARI incidence,EE,2021-05-23,2021-W20,147.7
ARI incidence,EE,2021-05-16,2021-W19,147.6
ARI incidence,EE,2021-05-09,2021-W18,121.8
ARI incidence,EE,2021-05-02,2021-W17,137.9
ARI incidence,EE,2021-04-25,2021-W16,139.7
ARI incidence,EE,2021-04-18,2021-W15,156.5
ARI incidence,EE,2021-04-11,2021-W14,175.8
ARI incidence,EE,2021-04-04,2021-W13,207.0
ARI incidence,EE,2021-03-28,2021-W12,279.1
ARI incidence,EE,2021-03-21,2021-W11,300.1
ARI incidence,EE,2021-03-14,2021-W10,272.8
ARI incidence,EE,2021-03-07,2021-W09,277.0
ARI incidence,EE,2021-02-28,2021-W08,274.2
ARI incidence,EE,2021-02-21,2021-W07,292.1
ARI incidence,EE,2021-02-14,2021-W06,213.0
ARI incidence,EE,2021-02-07,2021-W05,217.1
ARI incidence,EE,2021-01-31,2021-W04,234.0
ARI incidence,EE,2021-01-24,2021-W03,212.5
ARI incidence,EE,2021-01-17,2021-W02,202.1
ARI incidence,EE,2021-01-10,2021-W01,195.3
ARI incidence,EE,2021-01-03,2020-W53,221.6
ARI incidence,EE,2020-12-27,2020-W52,130.7
ARI incidence,EE,2020-12-20,2020-W51,280.6
ARI incidence,EE,2020-12-13,2020-W50,291.3
ARI incidence,EE,2020-12-06,2020-W49,327.7
ARI incidence,EE,2020-11-22,2020-W47,304.8
ARI incidence,EE,2020-11-15,2020-W46,235.1
ARI incidence,EE,2020-11-08,2020-W45,217.6
ARI incidence,EE,2020-11-01,2020-W44,209.8
ARI incidence,EE,2020-10-25,2020-W43,177.4
ARI incidence,EE,2020-10-11,2020-W41,218.3
ARI incidence,EE,2020-10-04,2020-W40,328.1
ARI incidence,EE,2020-09-27,2020-W39,359.0
ARI incidence,EE,2020-09-20,2020-W38,316.7
ARI incidence,EE,2020-09-13,2020-W37,220.2
ARI incidence,EE,2020-09-06,2020-W36,174.1
ARI incidence,EE,2020-08-23,2020-W34,109.4
ARI incidence,EE,2020-08-16,2020-W33,114.7
ARI incidence,EE,2020-08-09,2020-W32,92.4
ARI incidence,EE,2020-08-02,2020-W31,66.6
ARI incidence,EE,2020-07-26,2020-W30,39.6
ARI incidence,EE,2020-07-19,2020-W29,42.6
ARI incidence,EE,2020-07-12,2020-W28,35.3
ARI incidence,EE,2020-06-28,2020-W26,40.8
ARI incidence,EE,2020-06-21,2020-W25,44.9
ARI incidence,FI,2024-08-18,2024-W33,2269.2
ARI incidence,FI,2024-08-11,2024-W32,2090.5
ARI incidence,FI,2024-08-04,2024-W31,144181.0
ARI incidence,FI,2024-07-28,2024-W30,2047.2
ARI incidence,FI,2024-07-21,2024-W29,2019.1
ARI incidence,FI,2024-07-14,2024-W28,2001.9
ARI incidence,FI,2024-07-07,2024-W27,1950.3
ARI incidence,FI,2024-06-30,2024-W26,1999.6
ARI incidence,FI,2024-06-23,2024-W25,1822.9
ARI incidence,FI,2024-06-16,2024-W24,1894.1
ARI incidence,FI,2024-06-09,2024-W23,1681.8
ARI incidence,FI,2024-06-02,2024-W22,1170.0
ARI incidence,FI,2024-05-26,2024-W21,1741.1
ARI incidence,FI,2024-05-19,2024-W20,1833.9
ARI incidence,FI,2024-05-12,2024-W19,1975.3
ARI incidence,FI,2024-05-05,2024-W18,1880.6
ARI incidence,FI,2024-04-28,2024-W17,2069.7
ARI incidence,FI,2024-04-21,2024-W16,1932.7
ARI incidence,FI,2024-04-14,2024-W15,1946.9
ARI incidence,FI,2024-04-07,2024-W14,2094.1
ARI incidence,FI,2024-03-31,2024-W13,2015.7
ARI incidence,FI,2024-03-24,2024-W12,2087.7
ARI incidence,FI,2024-03-17,2024-W11,2099.6
ARI incidence,FI,2024-03-10,2024-W10,2156.5
ARI incidence,FI,2024-03-03,2024-W09,2284.2
ARI incidence,FI,2024-02-25,2024-W08,2270.4
ARI incidence,FI,2024-02-18,2024-W07,2274.8
ARI incidence,FI,2024-02-11,2024-W06,2111.8
ARI incidence,FI,2024-02-04,2024-W05,1777.0
ARI incidence,FI,2024-01-28,2024-W04,2063.5
ARI incidence,FI,2024-01-21,2024-W03,2130.4
ARI incidence,FI,2024-01-14,2024-W02,2947.9
ARI incidence,FI,2024-01-07,2024-W01,3798.0
ARI incidence,FI,2023-12-31,2023-W52,4092.2
ARI incidence,FI,2023-12-24,2023-W51,3961.6
ARI incidence,FI,2023-12-17,2023-W50,3736.8
ARI incidence,FI,2023-12-10,2023-W49,3440.0
ARI incidence,FI,2023-12-03,2023-W48,3367.6
ARI incidence,FI,2023-11-26,2023-W47,3326.9
ARI incidence,FI,2023-10-29,2023-W43,3314.8
ARI incidence,FI,2023-10-22,2023-W42,3330.4
ARI incidence,FI,2023-10-15,2023-W41,3003.8
ARI incidence,FI,2023-10-08,2023-W40,2722.3
ARI incidence,FI,2023-09-24,2023-W38,2708.5
ARI incidence,FI,2023-09-17,2023-W37,2698.2
ARI incidence,FI,2023-09-10,2023-W36,2800.7
ARI incidence,FI,2023-09-03,2023-W35,2540.7
ARI incidence,FI,2023-08-27,2023-W34,2151.1
ARI incidence,FI,2023-08-20,2023-W33,1758.1
ARI incidence,FI,2023-08-13,2023-W32,1522.5
ARI incidence,FI,2023-08-06,2023-W31,1556.4
ARI incidence,FI,2023-07-30,2023-W30,1580.7
ARI incidence,FI,2023-07-23,2023-W29,1590.2
ARI incidence,FI,2023-07-16,2023-W28,1570.9
ARI incidence,FI,2023-07-09,2023-W27,1461.5
ARI incidence,FI,2023-07-02,2023-W26,1489.9
ARI incidence,FI,2023-06-25,2023-W25,1506.8
ARI incidence,FI,2023-06-18,2023-W24,1874.7
ARI incidence,FI,2023-06-11,2023-W23,2149.8
ARI incidence,FI,2023-06-04,2023-W22,2120.6
ARI incidence,FI,2023-05-28,2023-W21,2181.1
ARI incidence,FI,2023-05-21,2023-W20,2315.7
ARI incidence,FI,2023-05-14,2023-W19,2466.8
ARI incidence,FI,2023-05-07,2023-W18,2311.2
ARI incidence,FI,2023-04-30,2023-W17,2195.1
ARI incidence,FI,2023-04-23,2023-W16,2314.2
ARI incidence,FI,2023-04-16,2023-W15,2504.0
ARI incidence,FI,2023-04-09,2023-W14,2478.3
ARI incidence,FI,2023-04-02,2023-W13,2566.4
ARI incidence,FI,2023-03-26,2023-W12,2587.6
ARI incidence,FI,2023-03-19,2023-W11,2534.0
ARI incidence,FI,2023-03-12,2023-W10,2534.3
ARI incidence,FI,2023-03-05,2023-W09,2629.0
ARI incidence,FI,2023-02-26,2023-W08,2736.5
ARI incidence,FI,2023-02-19,2023-W07,2651.7
ARI incidence,FI,2023-02-12,2023-W06,2427.3
ARI incidence,FI,2023-02-05,2023-W05,2483.1
ARI incidence,FI,2023-01-29,2023-W04,2612.3
ARI incidence,FI,2023-01-22,2023-W03,2689.3
ARI incidence,FI,2023-01-15,2023-W02,3253.1
ARI incidence,FI,2023-01-08,2023-W01,4463.0
ARI incidence,FI,2023-01-01,2022-W52,5490.4
ARI incidence,FI,2022-12-25,2022-W51,4762.2
ARI incidence,FI,2022-12-18,2022-W50,4489.0
ARI incidence,FI,2022-12-11,2022-W49,4030.5
ARI incidence,FI,2022-12-04,2022-W48,3857.4
ARI incidence,FI,2022-11-27,2022-W47,3427.5
ARI incidence,FI,2022-11-20,2022-W46,3102.6
ARI incidence,FI,2022-11-13,2022-W45,3123.0
ARI incidence,FI,2022-11-06,2022-W44,2890.6
ARI incidence,FI,2022-10-30,2022-W43,3337.4
ARI incidence,FI,2022-10-23,2022-W42,3432.2
ARI incidence,FI,2022-10-16,2022-W41,3392.0
ARI incidence,FI,2022-10-09,2022-W40,3156.6
ARI incidence,FI,2022-10-02,2022-W39,3092.1
ARI incidence,FI,2022-09-25,2022-W38,2927.3
ARI incidence,FI,2022-09-18,2022-W37,2999.7
ARI incidence,FI,2022-09-11,2022-W36,3117.8
ARI incidence,FI,2022-09-04,2022-W35,2780.0
ARI incidence,FI,2022-08-28,2022-W34,2417.9
ARI incidence,FI,2022-08-21,2022-W33,2363.2
ARI incidence,FI,2022-08-14,2022-W32,2512.4
ARI incidence,FI,2022-08-07,2022-W31,2672.1
ARI incidence,FI,2022-07-31,2022-W30,2771.5
ARI incidence,FI,2022-07-24,2022-W29,2852.5
ARI incidence,FI,2022-07-17,2022-W28,2459.0
ARI incidence,FI,2022-07-10,2022-W27,2060.8
ARI incidence,FI,2022-07-03,2022-W26,2005.0
ARI incidence,FI,2022-06-26,2022-W25,1932.8
ARI incidence,FI,2022-06-19,2022-W24,1990.0
ARI incidence,FI,2022-06-12,2022-W23,2089.7
ARI incidence,FI,2022-06-05,2022-W22,2069.0
ARI incidence,FI,2022-05-29,2022-W21,2148.1
ARI incidence,FI,2022-05-22,2022-W20,2265.7
ARI incidence,FI,2022-05-15,2022-W19,2685.5
ARI incidence,FI,2022-05-08,2022-W18,2915.6
ARI incidence,FI,2022-05-01,2022-W17,2493.3
ARI incidence,FI,2022-04-24,2022-W16,2606.0
ARI incidence,FI,2022-04-17,2022-W15,2475.2
ARI incidence,FI,2022-04-10,2022-W14,2645.1
ARI incidence,FI,2022-04-03,2022-W13,2671.0
ARI incidence,FI,2022-03-27,2022-W12,2811.1
ARI incidence,FI,2022-03-20,2022-W11,2196.3
ARI incidence,FI,2022-03-13,2022-W10,2787.3
ARI incidence,FI,2022-03-06,2022-W09,2596.6
ARI incidence,FI,2022-02-27,2022-W08,2841.0
ARI incidence,FI,2022-02-20,2022-W07,2829.0
ARI incidence,FI,2022-02-13,2022-W06,2722.7
ARI incidence,FI,2022-02-06,2022-W05,2137.3
ARI incidence,FI,2022-01-30,2022-W04,2640.8
